,element,name,position_name,team_name,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
5862,88,Ben Mee,Defender,Burnley,101,7,2,True,2020-12-05T12:30:00Z,1,1,11,90,0,0,0,1,0,0,0,0,0,0,0,16,32.2,0.3,2.0,3.5,49,999,16421,2226,1227
5863,88,Ben Mee,Defender,Burnley,109,1,7,False,2020-12-13T19:15:00Z,0,1,12,90,0,0,1,0,0,0,0,0,0,0,1,26,30.4,0.3,14.0,4.5,49,-166,16308,1015,1181
5864,88,Ben Mee,Defender,Burnley,120,2,6,False,2020-12-17T18:00:00Z,0,0,13,90,0,0,1,0,0,0,0,0,0,0,0,19,13.8,0.2,17.0,3.1,49,939,17528,1490,551
5865,88,Ben Mee,Defender,Burnley,130,20,2,True,2020-12-21T17:30:00Z,2,1,14,90,0,0,0,1,0,0,0,0,0,0,0,10,13.2,0.5,4.0,1.8,49,3902,21798,4536,634
5866,88,Ben Mee,Defender,Burnley,142,10,2,False,2020-12-27T12:00:00Z,1,0,15,90,0,0,0,1,0,0,0,0,0,0,0,11,15.0,10.6,14.0,4.0,49,2267,24383,3752,1485
5867,88,Ben Mee,Defender,Burnley,150,15,15,True,2020-12-29T18:00:00Z,1,0,16,90,1,0,1,0,0,0,0,0,0,0,3,39,49.4,0.4,41.0,9.1,49,7721,32929,8885,1164
5868,88,Ben Mee,Defender,Burnley,379,13,2,True,2021-01-12T20:15:00Z,0,1,18,90,0,0,0,1,0,0,0,0,0,0,0,13,19.6,10.1,5.0,3.5,49,20811,148530,49806,28995
5869,88,Ben Mee,Defender,Burnley,187,19,2,False,2021-01-16T15:00:00Z,1,0,19,90,0,0,0,1,0,0,0,0,0,0,0,14,39.0,1.7,8.0,4.9,49,-4785,133175,14841,19626
5870,88,Ben Mee,Defender,Burnley,177,11,7,False,2021-01-21T20:00:00Z,0,1,19,90,0,0,1,0,0,0,0,0,0,0,1,25,37.6,0.0,0.0,3.8,49,-4785,133175,14841,19626
5871,88,Ben Mee,Defender,Burnley,190,2,7,True,2021-01-27T18:00:00Z,3,2,20,90,1,0,0,2,0,0,0,0,0,0,0,23,48.6,0.2,33.0,8.2,49,-5883,128380,10953,16836
5872,88,Ben Mee,Defender,Burnley,201,5,1,False,2021-01-31T12:00:00Z,2,0,21,90,0,0,0,2,0,0,0,0,0,0,0,10,18.0,0.1,0.0,1.8,49,3683,133563,12843,9160
5873,88,Ben Mee,Defender,Burnley,210,12,1,True,2021-02-03T18:00:00Z,0,2,22,90,0,0,0,2,0,0,0,0,0,0,0,9,18.2,0.0,0.0,1.8,49,-1966,131925,6180,8146
5874,88,Ben Mee,Defender,Burnley,220,3,1,True,2021-02-06T15:00:00Z,1,1,23,90,0,0,0,1,0,0,0,1,0,0,0,9,15.8,0.8,17.0,3.4,50,87144,221344,94806,7662
5875,88,Ben Mee,Defender,Burnley,232,6,6,False,2021-02-13T15:00:00Z,0,3,24,83,0,0,1,0,0,0,0,0,0,0,0,23,18.8,10.4,4.0,3.3,50,342743,605513,357629,14886
5876,88,Ben Mee,Defender,Burnley,160,8,0,True,2021-02-17T18:00:00Z,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,342743,605513,357629,14886
5877,88,Ben Mee,Defender,Burnley,242,18,5,True,2021-02-20T15:00:00Z,0,0,25,90,0,0,1,0,0,0,0,1,0,0,0,19,10.2,1.1,0.0,1.1,51,-28025,540058,28180,56205
5878,88,Ben Mee,Defender,Burnley,257,17,0,False,2021-02-28T14:00:00Z,4,0,26,90,0,0,0,4,0,0,0,0,0,0,0,15,15.0,0.4,0.0,1.5,51,-100904,434386,13148,114052
5879,88,Ben Mee,Defender,Burnley,280,9,2,True,2021-03-03T18:00:00Z,1,1,26,90,0,0,0,1,0,0,0,0,0,0,0,9,16.4,0.5,6.0,2.3,51,-100904,434386,13148,114052
5880,88,Ben Mee,Defender,Burnley,261,1,2,True,2021-03-06T12:30:00Z,1,1,27,90,0,0,0,1,0,0,0,0,0,0,0,17,31.0,0.7,0.0,3.2,51,-47141,393038,3546,50687
5881,88,Ben Mee,Defender,Burnley,271,7,2,False,2021-03-13T17:30:00Z,1,2,28,90,0,0,0,1,0,0,0,0,0,0,0,10,15.2,0.0,16.0,3.1,50,-52505,341253,2351,54856
5882,88,Ben Mee,Defender,Burnley,297,16,1,False,2021-04-04T11:00:00Z,3,2,30,90,0,0,0,3,0,0,0,0,0,0,0,7,23.8,0.8,6.0,3.1,49,-16338,255470,3055,19393
5883,88,Ben Mee,Defender,Burnley,300,14,1,True,2021-04-11T11:00:00Z,1,2,31,90,0,0,0,2,0,0,0,0,0,0,0,9,8.4,0.3,53.0,6.2,49,-4703,251258,11899,16602
5884,88,Ben Mee,Defender,Burnley,315,13,1,False,2021-04-18T15:00:00Z,3,1,32,90,0,0,0,3,0,0,0,0,0,0,0,16,29.6,0.0,0.0,3.0,48,-20949,230053,2022,22971
5885,88,Ben Mee,Defender,Burnley,328,20,6,False,2021-04-25T11:00:00Z,0,4,33,90,0,0,1,0,0,0,0,0,0,0,0,23,17.8,0.1,0.0,1.8,48,-6575,223317,2891,9466
5886,88,Ben Mee,Defender,Burnley,330,19,0,True,2021-05-03T19:15:00Z,1,2,34,90,0,0,0,2,0,0,0,1,0,0,0,10,23.4,0.3,0.0,2.4,48,-1821,222454,4020,5841
5887,89,Ashley Westwood,Midfielder,Burnley,14,9,2,False,2020-09-20T18:00:00Z,4,2,2,90,0,0,0,4,0,0,0,0,0,0,0,12,7.6,25.3,0.0,3.3,55,-6566,55990,1093,7659
5888,89,Ashley Westwood,Midfielder,Burnley,20,16,2,True,2020-09-26T19:00:00Z,0,1,3,90,0,0,0,1,0,0,0,0,0,0,0,12,9.8,24.9,0.0,3.5,55,-7504,49202,1577,9081
5889,89,Ashley Westwood,Midfielder,Burnley,36,14,8,False,2020-10-03T19:00:00Z,3,1,4,90,1,0,0,3,0,0,0,0,0,0,1,33,42.2,3.7,17.0,6.3,55,-4586,45251,1017,5603
5890,89,Ashley Westwood,Midfielder,Burnley,48,18,2,False,2020-10-19T16:30:00Z,0,0,5,90,0,0,1,0,0,0,0,1,0,0,0,12,13.2,17.5,2.0,3.3,54,-1973,44448,3059,5032
5891,89,Ashley Westwood,Midfielder,Burnley,52,17,2,True,2020-10-26T20:00:00Z,0,1,6,90,0,0,0,1,0,0,0,0,0,0,0,17,17.2,50.9,15.0,8.3,54,-3487,40901,805,4292
5892,89,Ashley Westwood,Midfielder,Burnley,60,5,2,True,2020-10-31T15:00:00Z,0,3,7,90,0,0,0,3,0,0,0,0,0,0,0,14,8.4,3.0,0.0,1.1,54,-2444,38822,891,3335
5893,89,Ashley Westwood,Midfielder,Burnley,70,3,3,False,2020-11-06T17:30:00Z,0,0,8,90,0,0,1,0,0,0,0,0,0,0,0,11,11.0,2.1,2.0,1.5,54,-1671,37587,1376,3047
5894,89,Ashley Westwood,Midfielder,Burnley,80,6,3,True,2020-11-23T17:30:00Z,1,0,9,90,0,0,1,0,0,0,0,0,0,0,0,10,9.0,3.2,17.0,2.9,53,-2119,35554,943,3062
5895,89,Ashley Westwood,Midfielder,Burnley,95,12,2,False,2020-11-28T15:00:00Z,5,0,10,90,0,0,0,5,0,0,0,0,0,0,0,16,13.2,48.9,2.0,6.4,53,-1200,34497,582,1782
5896,89,Ashley Westwood,Midfielder,Burnley,101,7,6,True,2020-12-05T12:30:00Z,1,1,11,90,0,1,0,1,0,0,0,0,0,0,1,27,26.2,16.4,0.0,4.3,53,-1136,33532,1202,2338
5897,89,Ashley Westwood,Midfielder,Burnley,109,1,6,False,2020-12-13T19:15:00Z,0,1,12,90,0,1,1,0,0,0,0,0,0,0,0,21,9.0,44.7,1.0,5.5,53,303,34116,1910,1607
5898,89,Ashley Westwood,Midfielder,Burnley,120,2,3,False,2020-12-17T18:00:00Z,0,0,13,90,0,0,1,0,0,0,0,0,0,0,0,14,7.8,12.1,6.0,2.6,53,2130,36431,3064,934
5899,89,Ashley Westwood,Midfielder,Burnley,130,20,1,True,2020-12-21T17:30:00Z,2,1,14,90,0,0,0,1,0,0,0,1,0,0,0,8,8.6,11.7,0.0,2.0,53,1731,38347,3102,1371
5900,89,Ashley Westwood,Midfielder,Burnley,142,10,1,False,2020-12-27T12:00:00Z,1,0,15,90,0,0,0,1,0,0,0,1,0,0,0,20,18.8,72.4,10.0,10.1,53,1291,39981,3869,2578
5901,89,Ashley Westwood,Midfielder,Burnley,150,15,3,True,2020-12-29T18:00:00Z,1,0,16,90,0,0,1,0,0,0,0,0,0,0,0,12,5.2,6.9,2.0,1.4,53,4104,44481,6364,2260
5902,89,Ashley Westwood,Midfielder,Burnley,379,13,1,True,2021-01-12T20:15:00Z,0,1,18,90,0,0,0,1,0,0,0,1,0,0,0,7,4.0,1.3,0.0,0.5,53,-3735,37142,3131,6866
5903,89,Ashley Westwood,Midfielder,Burnley,187,19,2,False,2021-01-16T15:00:00Z,1,0,19,90,0,0,0,1,0,0,0,0,0,0,0,11,12.2,21.8,0.0,3.4,53,-1924,39361,1973,3897
5904,89,Ashley Westwood,Midfielder,Burnley,177,11,3,False,2021-01-21T20:00:00Z,0,1,19,90,0,0,1,0,0,0,0,0,0,0,0,15,25.0,11.1,0.0,3.6,53,-1924,39361,1973,3897
5905,89,Ashley Westwood,Midfielder,Burnley,190,2,5,True,2021-01-27T18:00:00Z,3,2,20,90,0,1,0,2,0,0,0,0,0,0,0,26,33.8,31.3,2.0,6.7,53,-2989,36478,506,3495
5906,89,Ashley Westwood,Midfielder,Burnley,201,5,1,False,2021-01-31T12:00:00Z,2,0,21,90,0,0,0,2,0,0,0,1,0,0,0,7,4.8,21.5,0.0,2.6,53,-2370,34158,184,2554
5907,89,Ashley Westwood,Midfielder,Burnley,210,12,2,True,2021-02-03T18:00:00Z,0,2,22,80,0,0,0,2,0,0,0,0,0,0,0,14,8.6,10.9,0.0,2.0,53,-1292,32924,386,1678
5908,89,Ashley Westwood,Midfielder,Burnley,220,3,2,True,2021-02-06T15:00:00Z,1,1,23,90,0,0,0,1,0,0,0,0,0,0,0,19,12.8,33.2,0.0,4.6,53,826,33874,2340,1514
5909,89,Ashley Westwood,Midfielder,Burnley,232,6,3,False,2021-02-13T15:00:00Z,0,3,24,90,0,0,1,0,0,0,0,0,0,0,0,18,8.6,7.1,1.0,1.7,53,15206,53571,18502,3296
5910,89,Ashley Westwood,Midfielder,Burnley,160,8,2,True,2021-02-17T18:00:00Z,1,1,24,90,0,0,0,1,0,0,0,0,0,0,0,16,18.4,48.3,7.0,7.4,53,15206,53571,18502,3296
5911,89,Ashley Westwood,Midfielder,Burnley,242,18,3,True,2021-02-20T15:00:00Z,0,0,25,90,0,0,1,0,0,0,0,0,0,0,0,11,12.2,36.3,0.0,4.9,53,-6919,42418,1087,8006
5912,89,Ashley Westwood,Midfielder,Burnley,257,17,2,False,2021-02-28T14:00:00Z,4,0,26,90,0,0,0,4,0,0,0,0,0,0,0,12,5.6,17.6,2.0,2.5,53,-3991,38425,775,4766
5913,89,Ashley Westwood,Midfielder,Burnley,280,9,2,True,2021-03-03T18:00:00Z,1,1,26,90,0,0,0,1,0,0,0,0,0,0,0,13,11.6,11.1,1.0,2.4,53,-3991,38425,775,4766
5914,89,Ashley Westwood,Midfielder,Burnley,261,1,2,True,2021-03-06T12:30:00Z,1,1,27,90,0,0,0,1,0,0,0,0,0,0,0,9,5.6,3.3,1.0,1.0,53,-1385,37357,1077,2462
5915,89,Ashley Westwood,Midfielder,Burnley,271,7,1,False,2021-03-13T17:30:00Z,1,2,28,90,0,0,0,1,0,0,0,1,0,0,0,11,13.4,24.1,1.0,3.9,53,-1781,35630,573,2354
5916,89,Ashley Westwood,Midfielder,Burnley,297,16,2,False,2021-04-04T11:00:00Z,3,2,30,90,0,0,0,3,0,0,0,0,0,0,0,11,15.8,2.8,0.0,1.9,53,-658,32709,286,944
5917,89,Ashley Westwood,Midfielder,Burnley,300,14,2,True,2021-04-11T11:00:00Z,1,2,31,90,0,0,0,2,0,0,0,0,0,0,0,14,14.6,51.3,9.0,7.5,53,-146,32607,658,804
5918,89,Ashley Westwood,Midfielder,Burnley,315,13,5,False,2021-04-18T15:00:00Z,3,1,32,90,0,1,0,3,0,0,0,0,0,0,0,20,20.0,16.1,0.0,3.6,53,-474,32149,618,1092
5919,89,Ashley Westwood,Midfielder,Burnley,328,20,9,False,2021-04-25T11:00:00Z,0,4,33,90,1,0,1,0,0,0,0,0,0,0,1,30,46.2,21.3,18.0,8.6,53,319,32538,1011,692
5920,89,Ashley Westwood,Midfielder,Burnley,330,19,2,True,2021-05-03T19:15:00Z,1,2,34,90,0,0,0,2,0,0,0,0,0,0,0,15,10.6,17.6,8.0,3.6,53,2088,34745,2842,754
5921,90,Johann Berg Gudmundsson,Midfielder,Burnley,14,9,0,False,2020-09-20T18:00:00Z,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1061,5338,218,1279
5922,90,Johann Berg Gudmundsson,Midfielder,Burnley,20,16,0,True,2020-09-26T19:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1643,3728,9651,11294
5923,90,Johann Berg Gudmundsson,Midfielder,Burnley,36,14,1,False,2020-10-03T19:00:00Z,3,1,4,22,0,0,0,1,0,0,0,0,0,0,0,3,3.8,1.3,0.0,0.5,54,-598,3193,19,617
5924,90,Johann Berg Gudmundsson,Midfielder,Burnley,48,18,3,False,2020-10-19T16:30:00Z,0,0,5,68,0,0,1,0,0,0,0,0,0,0,0,7,7.6,15.9,9.0,3.3,54,-190,3106,58,248
5925,90,Johann Berg Gudmundsson,Midfielder,Burnley,52,17,2,True,2020-10-26T20:00:00Z,0,1,6,83,0,0,0,1,0,0,0,0,0,0,0,8,3.0,2.7,12.0,1.8,54,-92,3051,39,131
5926,90,Johann Berg Gudmundsson,Midfielder,Burnley,60,5,0,True,2020-10-31T15:00:00Z,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-79,3026,71,150
5927,90,Johann Berg Gudmundsson,Midfielder,Burnley,70,3,0,False,2020-11-06T17:30:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-142,2881,14,156
5928,90,Johann Berg Gudmundsson,Midfielder,Burnley,80,6,3,True,2020-11-23T17:30:00Z,1,0,9,66,0,0,1,0,0,0,0,0,0,0,0,8,0.0,12.1,3.0,1.5,54,-74,2856,33,107
5929,90,Johann Berg Gudmundsson,Midfielder,Burnley,95,12,0,False,2020-11-28T15:00:00Z,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-26,2851,56,82
5930,90,Johann Berg Gudmundsson,Midfielder,Burnley,101,7,0,True,2020-12-05T12:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-17,2860,48,65
5931,90,Johann Berg Gudmundsson,Midfielder,Burnley,109,1,0,False,2020-12-13T19:15:00Z,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-37,2846,28,65
5932,90,Johann Berg Gudmundsson,Midfielder,Burnley,120,2,0,False,2020-12-17T18:00:00Z,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-67,2785,8,75
5933,90,Johann Berg Gudmundsson,Midfielder,Burnley,130,20,0,True,2020-12-21T17:30:00Z,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-60,2728,2,62
5934,90,Johann Berg Gudmundsson,Midfielder,Burnley,142,10,0,False,2020-12-27T12:00:00Z,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-63,2665,8,71
5935,90,Johann Berg Gudmundsson,Midfielder,Burnley,150,15,0,True,2020-12-29T18:00:00Z,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-18,2651,8,26
5936,90,Johann Berg Gudmundsson,Midfielder,Burnley,379,13,2,True,2021-01-12T20:15:00Z,0,1,18,90,0,0,0,1,0,0,0,0,0,0,0,7,5.8,2.6,8.0,1.6,54,111,2903,197,86
5937,90,Johann Berg Gudmundsson,Midfielder,Burnley,187,19,1,False,2021-01-16T15:00:00Z,1,0,19,45,0,0,0,1,0,0,0,0,0,0,0,3,7.8,1.8,14.0,2.4,54,49,2830,135,86
5938,90,Johann Berg Gudmundsson,Midfielder,Burnley,177,11,1,False,2021-01-21T20:00:00Z,0,1,19,25,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.4,7.0,0.8,54,49,2830,135,86
5939,90,Johann Berg Gudmundsson,Midfielder,Burnley,190,2,1,True,2021-01-27T18:00:00Z,3,2,20,30,0,0,0,1,0,0,0,0,0,0,0,2,4.0,0.4,0.0,0.4,54,-33,2817,69,102
5940,90,Johann Berg Gudmundsson,Midfielder,Burnley,201,5,1,False,2021-01-31T12:00:00Z,2,0,21,28,0,0,0,1,0,0,0,0,0,0,0,4,2.4,0.3,0.0,0.3,54,-57,2767,17,74
5941,90,Johann Berg Gudmundsson,Midfielder,Burnley,210,12,2,True,2021-02-03T18:00:00Z,0,2,22,90,0,0,0,2,0,0,0,0,0,0,0,9,7.6,1.5,3.0,1.2,54,-9,2772,36,45
5942,90,Johann Berg Gudmundsson,Midfielder,Burnley,220,3,8,True,2021-02-06T15:00:00Z,1,1,23,90,1,0,0,1,0,0,0,1,0,0,2,28,42.6,31.4,22.0,9.6,54,56,2863,108,52
5943,90,Johann Berg Gudmundsson,Midfielder,Burnley,232,6,9,False,2021-02-13T15:00:00Z,0,3,24,71,1,0,1,0,0,0,0,0,0,0,1,26,35.6,3.2,31.0,7.0,54,3847,7630,4454,607
5944,90,Johann Berg Gudmundsson,Midfielder,Burnley,160,8,1,True,2021-02-17T18:00:00Z,1,1,24,39,0,0,0,0,0,0,0,0,0,0,0,3,2.2,0.4,4.0,0.7,54,3847,7630,4454,607
5945,90,Johann Berg Gudmundsson,Midfielder,Burnley,242,18,0,True,2021-02-20T15:00:00Z,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1876,4961,866,2742
5946,90,Johann Berg Gudmundsson,Midfielder,Burnley,257,17,0,False,2021-02-28T14:00:00Z,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1302,3653,25,1327
5947,90,Johann Berg Gudmundsson,Midfielder,Burnley,280,9,0,True,2021-03-03T18:00:00Z,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1302,3653,25,1327
5948,90,Johann Berg Gudmundsson,Midfielder,Burnley,261,1,2,True,2021-03-06T12:30:00Z,1,1,27,67,0,0,0,1,0,0,0,0,0,0,0,11,9.8,2.2,0.0,1.2,54,-251,3448,65,316
5949,90,Johann Berg Gudmundsson,Midfielder,Burnley,271,7,2,False,2021-03-13T17:30:00Z,1,2,28,65,0,0,0,1,0,0,0,0,0,0,0,7,0.4,12.3,11.0,2.4,54,93,3567,258,165
5950,90,Johann Berg Gudmundsson,Midfielder,Burnley,297,16,2,False,2021-04-04T11:00:00Z,3,2,30,89,0,0,0,3,0,0,0,0,0,0,0,15,15.6,3.1,2.0,2.1,54,32,3440,109,77
5951,90,Johann Berg Gudmundsson,Midfielder,Burnley,300,14,2,True,2021-04-11T11:00:00Z,1,2,31,90,0,0,0,2,0,0,0,0,0,0,0,9,11.6,17.9,4.0,3.4,54,54,3514,169,115
5952,90,Johann Berg Gudmundsson,Midfielder,Burnley,315,13,2,False,2021-04-18T15:00:00Z,3,1,32,87,0,0,0,2,0,0,0,0,0,0,0,3,2.2,12.1,2.0,1.6,54,31,3561,217,186
5953,90,Johann Berg Gudmundsson,Midfielder,Burnley,328,20,0,False,2021-04-25T11:00:00Z,0,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,22,3594,212,190
5954,90,Johann Berg Gudmundsson,Midfielder,Burnley,330,19,0,True,2021-05-03T19:15:00Z,1,2,34,15,0,0,0,0,0,0,0,1,0,0,0,-2,0.0,2.2,4.0,0.3,54,-144,3465,57,201
5955,91,Chris Wood,Forward,Burnley,14,9,6,False,2020-09-20T18:00:00Z,4,2,2,90,1,0,0,4,0,0,0,0,0,0,0,24,37.2,1.1,44.0,8.2,65,-10246,139905,11817,22063
5956,91,Chris Wood,Forward,Burnley,20,16,2,True,2020-09-26T19:00:00Z,0,1,3,90,0,0,0,1,0,0,0,0,0,0,0,2,1.2,3.1,25.0,2.9,65,11334,158345,45880,34546
5957,91,Chris Wood,Forward,Burnley,36,14,2,False,2020-10-03T19:00:00Z,3,1,4,90,0,0,0,3,0,0,0,0,0,0,0,2,1.2,1.1,33.0,3.5,65,-20647,138067,9361,30008
5958,91,Chris Wood,Forward,Burnley,48,18,2,False,2020-10-19T16:30:00Z,0,0,5,90,0,0,1,0,0,0,0,0,0,0,0,-8,0.0,2.5,39.0,3.6,64,-22180,118759,7515,29695
5959,91,Chris Wood,Forward,Burnley,52,17,2,True,2020-10-26T20:00:00Z,0,1,6,90,0,0,0,1,0,0,0,0,0,0,0,3,6.6,13.8,33.0,5.3,64,-20725,98206,1722,22447
5960,91,Chris Wood,Forward,Burnley,60,5,2,True,2020-10-31T15:00:00Z,0,3,7,90,0,0,0,3,0,0,0,0,0,0,0,1,0.2,0.8,0.0,0.1,63,-13733,85826,2116,15849
5961,91,Chris Wood,Forward,Burnley,70,3,2,False,2020-11-06T17:30:00Z,0,0,8,83,0,0,1,0,0,0,0,0,0,0,0,5,3.2,2.5,17.0,2.3,63,-6310,80485,3377,9687
5962,91,Chris Wood,Forward,Burnley,80,6,8,True,2020-11-23T17:30:00Z,1,0,9,90,1,0,1,0,0,0,0,0,0,0,2,26,43.8,22.7,55.0,12.2,62,-7534,73483,1994,9528
5963,91,Chris Wood,Forward,Burnley,95,12,2,False,2020-11-28T15:00:00Z,5,0,10,66,0,0,0,4,0,0,0,0,0,0,0,5,0.0,1.3,0.0,0.0,62,-2619,71469,1687,4306
5964,91,Chris Wood,Forward,Burnley,101,7,2,True,2020-12-05T12:30:00Z,1,1,11,90,0,0,0,1,0,0,0,0,0,0,0,1,9.8,14.9,58.0,8.3,62,2243,75311,6849,4606
5965,91,Chris Wood,Forward,Burnley,109,1,2,False,2020-12-13T19:15:00Z,0,1,12,69,0,0,1,0,0,0,0,0,0,0,0,-1,0.0,11.8,4.0,1.4,62,-4150,70719,2119,6269
5966,91,Chris Wood,Forward,Burnley,120,2,2,False,2020-12-17T18:00:00Z,0,0,13,81,0,0,1,0,0,0,0,0,0,0,0,4,1.4,1.3,17.0,2.0,62,-1290,69851,1812,3102
5967,91,Chris Wood,Forward,Burnley,130,20,9,True,2020-12-21T17:30:00Z,2,1,14,90,1,0,0,1,0,0,0,0,0,0,3,32,47.8,14.1,58.0,12.0,62,-1011,69107,2186,3197
5968,91,Chris Wood,Forward,Burnley,142,10,2,False,2020-12-27T12:00:00Z,1,0,15,90,0,0,0,1,0,0,0,0,0,0,0,1,8.8,37.3,44.0,9.0,62,14004,84453,17491,3487
5969,91,Chris Wood,Forward,Burnley,150,15,2,True,2020-12-29T18:00:00Z,1,0,16,90,0,0,1,0,0,0,0,0,0,0,0,1,4.4,12.5,19.0,3.6,62,40550,126896,45855,5305
5970,91,Chris Wood,Forward,Burnley,379,13,2,True,2021-01-12T20:15:00Z,0,1,18,79,0,0,0,1,0,0,0,0,0,0,0,4,1.6,15.1,20.0,3.7,62,14355,156016,38349,23994
5971,91,Chris Wood,Forward,Burnley,187,19,2,False,2021-01-16T15:00:00Z,1,0,19,71,0,0,0,1,0,0,0,0,0,0,0,5,3.2,4.3,7.0,1.5,62,-4344,151766,23336,27680
5972,91,Chris Wood,Forward,Burnley,177,11,2,False,2021-01-21T20:00:00Z,0,1,19,90,0,0,1,0,0,0,0,0,0,0,0,4,2.0,13.3,4.0,1.9,62,-4344,151766,23336,27680
5973,91,Chris Wood,Forward,Burnley,190,2,8,True,2021-01-27T18:00:00Z,3,2,20,90,1,0,0,2,0,0,0,0,0,0,2,32,40.4,2.5,34.0,7.7,62,-21828,129445,3554,25382
5974,91,Chris Wood,Forward,Burnley,201,5,2,False,2021-01-31T12:00:00Z,2,0,21,61,0,0,0,1,0,0,0,0,0,0,0,3,0.0,1.8,4.0,0.5,62,-7512,122685,8061,15573
5975,91,Chris Wood,Forward,Burnley,210,12,0,True,2021-02-03T18:00:00Z,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62,-21559,100891,1523,23082
5976,91,Chris Wood,Forward,Burnley,220,3,0,True,2021-02-06T15:00:00Z,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62,-16258,84778,756,17014
5977,91,Chris Wood,Forward,Burnley,232,6,0,False,2021-02-13T15:00:00Z,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62,-7499,77635,3882,11381
5978,91,Chris Wood,Forward,Burnley,160,8,0,True,2021-02-17T18:00:00Z,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62,-7499,77635,3882,11381
5979,91,Chris Wood,Forward,Burnley,242,18,0,True,2021-02-20T15:00:00Z,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62,-7288,70318,469,7757
5980,91,Chris Wood,Forward,Burnley,257,17,1,False,2021-02-28T14:00:00Z,4,0,26,17,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.5,2.0,0.2,62,-6266,63956,372,6638
5981,91,Chris Wood,Forward,Burnley,280,9,2,True,2021-03-03T18:00:00Z,1,1,26,90,0,0,0,1,0,0,0,0,0,0,0,1,12.4,3.0,47.0,6.2,62,-6266,63956,372,6638
5982,91,Chris Wood,Forward,Burnley,261,1,9,True,2021-03-06T12:30:00Z,1,1,27,90,1,0,0,1,0,0,0,0,0,0,3,24,44.4,4.2,47.0,9.6,62,1177,65704,2706,1529
5983,91,Chris Wood,Forward,Burnley,271,7,8,False,2021-03-13T17:30:00Z,1,2,28,90,1,0,0,1,0,0,0,0,0,0,2,30,37.2,4.3,31.0,7.3,62,4216,70455,6545,2329
5984,91,Chris Wood,Forward,Burnley,297,16,10,False,2021-04-04T11:00:00Z,3,2,30,90,1,1,0,3,0,0,0,0,0,0,1,34,58.4,13.3,88.0,16.0,62,4284,78931,6946,2662
5985,91,Chris Wood,Forward,Burnley,300,14,5,True,2021-04-11T11:00:00Z,1,2,31,90,0,1,0,2,0,0,0,0,0,0,0,16,17.0,24.2,44.0,8.5,62,84885,165949,92191,7306
5986,91,Chris Wood,Forward,Burnley,315,13,2,False,2021-04-18T15:00:00Z,3,1,32,90,0,0,0,3,0,0,0,0,0,0,0,-5,0.6,15.3,39.0,5.5,63,-14179,151627,13649,27828
5987,91,Chris Wood,Forward,Burnley,328,20,20,False,2021-04-25T11:00:00Z,0,4,33,90,3,1,1,0,0,0,0,0,0,0,3,92,133.8,23.8,121.0,27.9,63,5204,157691,17119,11915
