,element,name,team_name,position_name,round,total_points
2183,15,Ainsley Maitland-Niles,West Brom,Defender,17,1
2184,15,Ainsley Maitland-Niles,West Brom,Defender,18,6
2185,15,Ainsley Maitland-Niles,West Brom,Defender,19,0
2186,15,Ainsley Maitland-Niles,West Brom,Defender,20,0
2187,15,Ainsley Maitland-Niles,West Brom,Defender,21,0
2188,15,Ainsley Maitland-Niles,West Brom,Defender,22,0
2189,15,Ainsley Maitland-Niles,West Brom,Defender,23,1
2190,15,Ainsley Maitland-Niles,West Brom,Defender,24,1
2191,15,Ainsley Maitland-Niles,West Brom,Defender,25,6
2192,15,Ainsley Maitland-Niles,West Brom,Defender,26,6
2193,15,Ainsley Maitland-Niles,West Brom,Defender,26,2
2194,15,Ainsley Maitland-Niles,West Brom,Defender,27,6
2195,15,Ainsley Maitland-Niles,West Brom,Defender,28,2
2196,15,Ainsley Maitland-Niles,West Brom,Defender,30,1
2197,15,Ainsley Maitland-Niles,West Brom,Defender,31,6
2198,15,Ainsley Maitland-Niles,West Brom,Defender,32,1
2199,15,Ainsley Maitland-Niles,West Brom,Defender,33,5
2200,15,Ainsley Maitland-Niles,West Brom,Defender,34,1
2201,56,David Button,West Brom,Goalkeeper,1,0
2202,56,David Button,West Brom,Goalkeeper,2,0
2203,56,David Button,West Brom,Goalkeeper,3,0
2204,56,David Button,West Brom,Goalkeeper,4,0
2205,56,David Button,West Brom,Goalkeeper,5,0
2206,56,David Button,West Brom,Goalkeeper,6,0
2207,56,David Button,West Brom,Goalkeeper,7,0
2208,56,David Button,West Brom,Goalkeeper,8,0
2209,56,David Button,West Brom,Goalkeeper,9,0
2210,56,David Button,West Brom,Goalkeeper,10,0
2211,56,David Button,West Brom,Goalkeeper,11,0
2212,56,David Button,West Brom,Goalkeeper,12,0
2213,56,David Button,West Brom,Goalkeeper,13,0
2214,56,David Button,West Brom,Goalkeeper,14,0
2215,56,David Button,West Brom,Goalkeeper,15,0
2216,56,David Button,West Brom,Goalkeeper,16,0
2217,56,David Button,West Brom,Goalkeeper,17,0
2218,56,David Button,West Brom,Goalkeeper,19,2
2219,56,David Button,West Brom,Goalkeeper,19,0
2220,56,David Button,West Brom,Goalkeeper,20,0
2221,56,David Button,West Brom,Goalkeeper,21,0
2222,56,David Button,West Brom,Goalkeeper,22,0
2223,56,David Button,West Brom,Goalkeeper,23,0
2224,56,David Button,West Brom,Goalkeeper,24,0
2225,56,David Button,West Brom,Goalkeeper,25,0
2226,56,David Button,West Brom,Goalkeeper,26,0
2227,56,David Button,West Brom,Goalkeeper,26,0
2228,56,David Button,West Brom,Goalkeeper,27,0
2229,56,David Button,West Brom,Goalkeeper,28,0
2230,56,David Button,West Brom,Goalkeeper,30,0
2231,56,David Button,West Brom,Goalkeeper,31,0
2232,56,David Button,West Brom,Goalkeeper,32,0
2233,56,David Button,West Brom,Goalkeeper,33,0
2234,56,David Button,West Brom,Goalkeeper,34,0
2235,358,Callum Robinson,West Brom,Forward,1,1
2236,358,Callum Robinson,West Brom,Forward,2,2
2237,358,Callum Robinson,West Brom,Forward,3,13
2238,358,Callum Robinson,West Brom,Forward,4,1
2239,358,Callum Robinson,West Brom,Forward,5,1
2240,358,Callum Robinson,West Brom,Forward,6,4
2241,358,Callum Robinson,West Brom,Forward,7,1
2242,358,Callum Robinson,West Brom,Forward,8,2
2243,358,Callum Robinson,West Brom,Forward,9,1
2244,358,Callum Robinson,West Brom,Forward,10,2
2245,358,Callum Robinson,West Brom,Forward,11,1
2246,358,Callum Robinson,West Brom,Forward,12,1
2247,358,Callum Robinson,West Brom,Forward,13,0
2248,358,Callum Robinson,West Brom,Forward,14,1
2249,358,Callum Robinson,West Brom,Forward,15,2
2250,358,Callum Robinson,West Brom,Forward,16,2
2251,358,Callum Robinson,West Brom,Forward,17,2
2252,358,Callum Robinson,West Brom,Forward,19,9
2253,358,Callum Robinson,West Brom,Forward,19,2
2254,358,Callum Robinson,West Brom,Forward,20,1
2255,358,Callum Robinson,West Brom,Forward,21,1
2256,358,Callum Robinson,West Brom,Forward,22,2
2257,358,Callum Robinson,West Brom,Forward,23,0
2258,358,Callum Robinson,West Brom,Forward,24,0
2259,358,Callum Robinson,West Brom,Forward,25,0
2260,358,Callum Robinson,West Brom,Forward,26,0
2261,358,Callum Robinson,West Brom,Forward,26,0
2262,358,Callum Robinson,West Brom,Forward,27,0
2263,358,Callum Robinson,West Brom,Forward,28,0
2264,358,Callum Robinson,West Brom,Forward,30,11
2265,358,Callum Robinson,West Brom,Forward,31,8
2266,358,Callum Robinson,West Brom,Forward,32,1
2267,358,Callum Robinson,West Brom,Forward,33,2
2268,358,Callum Robinson,West Brom,Forward,34,1
2269,407,Kieran Gibbs,West Brom,Defender,1,1
2270,407,Kieran Gibbs,West Brom,Defender,2,-4
2271,407,Kieran Gibbs,West Brom,Defender,3,0
2272,407,Kieran Gibbs,West Brom,Defender,4,0
2273,407,Kieran Gibbs,West Brom,Defender,5,0
2274,407,Kieran Gibbs,West Brom,Defender,6,0
2275,407,Kieran Gibbs,West Brom,Defender,7,0
2276,407,Kieran Gibbs,West Brom,Defender,8,0
2277,407,Kieran Gibbs,West Brom,Defender,9,0
2278,407,Kieran Gibbs,West Brom,Defender,10,0
2279,407,Kieran Gibbs,West Brom,Defender,11,0
2280,407,Kieran Gibbs,West Brom,Defender,12,1
2281,407,Kieran Gibbs,West Brom,Defender,13,1
2282,407,Kieran Gibbs,West Brom,Defender,14,1
2283,407,Kieran Gibbs,West Brom,Defender,15,2
2284,407,Kieran Gibbs,West Brom,Defender,16,0
2285,407,Kieran Gibbs,West Brom,Defender,17,0
2286,407,Kieran Gibbs,West Brom,Defender,19,1
2287,407,Kieran Gibbs,West Brom,Defender,19,1
2288,407,Kieran Gibbs,West Brom,Defender,20,0
2289,407,Kieran Gibbs,West Brom,Defender,21,1
2290,407,Kieran Gibbs,West Brom,Defender,22,0
2291,407,Kieran Gibbs,West Brom,Defender,23,0
2292,407,Kieran Gibbs,West Brom,Defender,24,0
2293,407,Kieran Gibbs,West Brom,Defender,25,0
2294,407,Kieran Gibbs,West Brom,Defender,26,0
2295,407,Kieran Gibbs,West Brom,Defender,26,0
2296,407,Kieran Gibbs,West Brom,Defender,27,0
2297,407,Kieran Gibbs,West Brom,Defender,28,0
2298,407,Kieran Gibbs,West Brom,Defender,30,0
2299,407,Kieran Gibbs,West Brom,Defender,31,0
2300,407,Kieran Gibbs,West Brom,Defender,32,0
2301,407,Kieran Gibbs,West Brom,Defender,33,0
2302,407,Kieran Gibbs,West Brom,Defender,34,0
2303,408,Hal Robson-Kanu,West Brom,Forward,1,1
2304,408,Hal Robson-Kanu,West Brom,Forward,2,0
2305,408,Hal Robson-Kanu,West Brom,Forward,3,1
2306,408,Hal Robson-Kanu,West Brom,Forward,4,1
2307,408,Hal Robson-Kanu,West Brom,Forward,5,0
2308,408,Hal Robson-Kanu,West Brom,Forward,6,0
2309,408,Hal Robson-Kanu,West Brom,Forward,7,0
2310,408,Hal Robson-Kanu,West Brom,Forward,8,0
2311,408,Hal Robson-Kanu,West Brom,Forward,9,1
2312,408,Hal Robson-Kanu,West Brom,Forward,10,1
2313,408,Hal Robson-Kanu,West Brom,Forward,11,0
2314,408,Hal Robson-Kanu,West Brom,Forward,12,0
2315,408,Hal Robson-Kanu,West Brom,Forward,13,0
2316,408,Hal Robson-Kanu,West Brom,Forward,14,0
2317,408,Hal Robson-Kanu,West Brom,Forward,15,0
2318,408,Hal Robson-Kanu,West Brom,Forward,16,0
2319,408,Hal Robson-Kanu,West Brom,Forward,17,0
2320,408,Hal Robson-Kanu,West Brom,Forward,19,1
2321,408,Hal Robson-Kanu,West Brom,Forward,19,1
2322,408,Hal Robson-Kanu,West Brom,Forward,20,0
2323,408,Hal Robson-Kanu,West Brom,Forward,21,0
2324,408,Hal Robson-Kanu,West Brom,Forward,22,1
2325,408,Hal Robson-Kanu,West Brom,Forward,23,0
2326,408,Hal Robson-Kanu,West Brom,Forward,24,0
2327,408,Hal Robson-Kanu,West Brom,Forward,25,0
2328,408,Hal Robson-Kanu,West Brom,Forward,26,1
2329,408,Hal Robson-Kanu,West Brom,Forward,26,1
2330,408,Hal Robson-Kanu,West Brom,Forward,27,1
2331,408,Hal Robson-Kanu,West Brom,Forward,28,1
2332,408,Hal Robson-Kanu,West Brom,Forward,30,0
2333,408,Hal Robson-Kanu,West Brom,Forward,31,1
2334,408,Hal Robson-Kanu,West Brom,Forward,32,1
2335,408,Hal Robson-Kanu,West Brom,Forward,33,0
2336,408,Hal Robson-Kanu,West Brom,Forward,34,0
2337,409,Jake Livermore,West Brom,Midfielder,1,2
2338,409,Jake Livermore,West Brom,Midfielder,2,2
2339,409,Jake Livermore,West Brom,Midfielder,3,2
2340,409,Jake Livermore,West Brom,Midfielder,4,1
2341,409,Jake Livermore,West Brom,Midfielder,5,2
2342,409,Jake Livermore,West Brom,Midfielder,6,0
2343,409,Jake Livermore,West Brom,Midfielder,7,1
2344,409,Jake Livermore,West Brom,Midfielder,8,2
2345,409,Jake Livermore,West Brom,Midfielder,9,0
2346,409,Jake Livermore,West Brom,Midfielder,10,0
2347,409,Jake Livermore,West Brom,Midfielder,11,0
2348,409,Jake Livermore,West Brom,Midfielder,12,0
2349,409,Jake Livermore,West Brom,Midfielder,13,2
2350,409,Jake Livermore,West Brom,Midfielder,14,-2
2351,409,Jake Livermore,West Brom,Midfielder,15,0
2352,409,Jake Livermore,West Brom,Midfielder,16,0
2353,409,Jake Livermore,West Brom,Midfielder,17,0
2354,409,Jake Livermore,West Brom,Midfielder,19,2
2355,409,Jake Livermore,West Brom,Midfielder,19,2
2356,409,Jake Livermore,West Brom,Midfielder,20,2
2357,409,Jake Livermore,West Brom,Midfielder,21,2
2358,409,Jake Livermore,West Brom,Midfielder,22,2
2359,409,Jake Livermore,West Brom,Midfielder,23,0
2360,409,Jake Livermore,West Brom,Midfielder,24,1
2361,409,Jake Livermore,West Brom,Midfielder,25,0
2362,409,Jake Livermore,West Brom,Midfielder,26,0
2363,409,Jake Livermore,West Brom,Midfielder,26,0
2364,409,Jake Livermore,West Brom,Midfielder,27,0
2365,409,Jake Livermore,West Brom,Midfielder,28,0
2366,409,Jake Livermore,West Brom,Midfielder,30,1
2367,409,Jake Livermore,West Brom,Midfielder,31,0
2368,409,Jake Livermore,West Brom,Midfielder,32,0
2369,409,Jake Livermore,West Brom,Midfielder,33,0
2370,409,Jake Livermore,West Brom,Midfielder,34,0
2371,410,Kamil Grosicki,West Brom,Midfielder,1,0
2372,410,Kamil Grosicki,West Brom,Midfielder,2,0
2373,410,Kamil Grosicki,West Brom,Midfielder,3,0
2374,410,Kamil Grosicki,West Brom,Midfielder,4,0
2375,410,Kamil Grosicki,West Brom,Midfielder,5,0
2376,410,Kamil Grosicki,West Brom,Midfielder,6,0
2377,410,Kamil Grosicki,West Brom,Midfielder,7,0
2378,410,Kamil Grosicki,West Brom,Midfielder,8,0
2379,410,Kamil Grosicki,West Brom,Midfielder,9,0
2380,410,Kamil Grosicki,West Brom,Midfielder,10,0
2381,410,Kamil Grosicki,West Brom,Midfielder,11,0
2382,410,Kamil Grosicki,West Brom,Midfielder,12,1
2383,410,Kamil Grosicki,West Brom,Midfielder,13,0
2384,410,Kamil Grosicki,West Brom,Midfielder,14,0
2385,410,Kamil Grosicki,West Brom,Midfielder,15,0
2386,410,Kamil Grosicki,West Brom,Midfielder,16,0
2387,410,Kamil Grosicki,West Brom,Midfielder,17,0
2388,410,Kamil Grosicki,West Brom,Midfielder,19,2
2389,410,Kamil Grosicki,West Brom,Midfielder,19,5
2390,410,Kamil Grosicki,West Brom,Midfielder,20,0
2391,410,Kamil Grosicki,West Brom,Midfielder,21,0
2392,410,Kamil Grosicki,West Brom,Midfielder,22,0
2393,410,Kamil Grosicki,West Brom,Midfielder,23,0
2394,410,Kamil Grosicki,West Brom,Midfielder,24,0
2395,410,Kamil Grosicki,West Brom,Midfielder,25,0
2396,410,Kamil Grosicki,West Brom,Midfielder,26,0
2397,410,Kamil Grosicki,West Brom,Midfielder,26,0
2398,410,Kamil Grosicki,West Brom,Midfielder,27,0
2399,410,Kamil Grosicki,West Brom,Midfielder,28,0
2400,410,Kamil Grosicki,West Brom,Midfielder,30,0
2401,410,Kamil Grosicki,West Brom,Midfielder,31,0
2402,410,Kamil Grosicki,West Brom,Midfielder,32,0
2403,410,Kamil Grosicki,West Brom,Midfielder,33,0
2404,410,Kamil Grosicki,West Brom,Midfielder,34,0
2405,411,Matt Phillips,West Brom,Midfielder,1,0
2406,411,Matt Phillips,West Brom,Midfielder,2,1
2407,411,Matt Phillips,West Brom,Midfielder,3,1
2408,411,Matt Phillips,West Brom,Midfielder,4,0
2409,411,Matt Phillips,West Brom,Midfielder,5,0
2410,411,Matt Phillips,West Brom,Midfielder,6,1
2411,411,Matt Phillips,West Brom,Midfielder,7,1
2412,411,Matt Phillips,West Brom,Midfielder,8,1
2413,411,Matt Phillips,West Brom,Midfielder,9,0
2414,411,Matt Phillips,West Brom,Midfielder,10,1
2415,411,Matt Phillips,West Brom,Midfielder,11,2
2416,411,Matt Phillips,West Brom,Midfielder,12,6
2417,411,Matt Phillips,West Brom,Midfielder,13,2
2418,411,Matt Phillips,West Brom,Midfielder,14,2
2419,411,Matt Phillips,West Brom,Midfielder,15,2
2420,411,Matt Phillips,West Brom,Midfielder,16,1
2421,411,Matt Phillips,West Brom,Midfielder,17,2
2422,411,Matt Phillips,West Brom,Midfielder,19,0
2423,411,Matt Phillips,West Brom,Midfielder,19,0
2424,411,Matt Phillips,West Brom,Midfielder,20,1
2425,411,Matt Phillips,West Brom,Midfielder,21,1
2426,411,Matt Phillips,West Brom,Midfielder,22,9
2427,411,Matt Phillips,West Brom,Midfielder,23,1
2428,411,Matt Phillips,West Brom,Midfielder,24,1
2429,411,Matt Phillips,West Brom,Midfielder,25,1
2430,411,Matt Phillips,West Brom,Midfielder,26,3
2431,411,Matt Phillips,West Brom,Midfielder,26,2
2432,411,Matt Phillips,West Brom,Midfielder,27,3
2433,411,Matt Phillips,West Brom,Midfielder,28,2
2434,411,Matt Phillips,West Brom,Midfielder,30,2
2435,411,Matt Phillips,West Brom,Midfielder,31,8
2436,411,Matt Phillips,West Brom,Midfielder,32,2
2437,411,Matt Phillips,West Brom,Midfielder,33,1
2438,411,Matt Phillips,West Brom,Midfielder,34,1
2439,412,Kyle Bartley,West Brom,Defender,1,1
2440,412,Kyle Bartley,West Brom,Defender,2,0
2441,412,Kyle Bartley,West Brom,Defender,3,7
2442,412,Kyle Bartley,West Brom,Defender,4,1
2443,412,Kyle Bartley,West Brom,Defender,5,0
2444,412,Kyle Bartley,West Brom,Defender,6,0
2445,412,Kyle Bartley,West Brom,Defender,7,0
2446,412,Kyle Bartley,West Brom,Defender,8,1
2447,412,Kyle Bartley,West Brom,Defender,9,2
2448,412,Kyle Bartley,West Brom,Defender,10,6
2449,412,Kyle Bartley,West Brom,Defender,11,0
2450,412,Kyle Bartley,West Brom,Defender,12,0
2451,412,Kyle Bartley,West Brom,Defender,13,0
2452,412,Kyle Bartley,West Brom,Defender,14,0
2453,412,Kyle Bartley,West Brom,Defender,15,0
2454,412,Kyle Bartley,West Brom,Defender,16,0
2455,412,Kyle Bartley,West Brom,Defender,17,1
2456,412,Kyle Bartley,West Brom,Defender,19,4
2457,412,Kyle Bartley,West Brom,Defender,19,1
2458,412,Kyle Bartley,West Brom,Defender,20,1
2459,412,Kyle Bartley,West Brom,Defender,21,6
2460,412,Kyle Bartley,West Brom,Defender,22,1
2461,412,Kyle Bartley,West Brom,Defender,23,1
2462,412,Kyle Bartley,West Brom,Defender,24,1
2463,412,Kyle Bartley,West Brom,Defender,25,6
2464,412,Kyle Bartley,West Brom,Defender,26,15
2465,412,Kyle Bartley,West Brom,Defender,26,2
2466,412,Kyle Bartley,West Brom,Defender,27,6
2467,412,Kyle Bartley,West Brom,Defender,28,2
2468,412,Kyle Bartley,West Brom,Defender,30,1
2469,412,Kyle Bartley,West Brom,Defender,31,6
2470,412,Kyle Bartley,West Brom,Defender,32,0
2471,412,Kyle Bartley,West Brom,Defender,33,1
2472,412,Kyle Bartley,West Brom,Defender,34,2
2473,413,Romaine Sawyers,West Brom,Midfielder,1,2
2474,413,Romaine Sawyers,West Brom,Midfielder,2,2
2475,413,Romaine Sawyers,West Brom,Midfielder,3,2
2476,413,Romaine Sawyers,West Brom,Midfielder,4,2
2477,413,Romaine Sawyers,West Brom,Midfielder,5,1
2478,413,Romaine Sawyers,West Brom,Midfielder,6,0
2479,413,Romaine Sawyers,West Brom,Midfielder,7,0
2480,413,Romaine Sawyers,West Brom,Midfielder,8,0
2481,413,Romaine Sawyers,West Brom,Midfielder,9,2
2482,413,Romaine Sawyers,West Brom,Midfielder,10,3
2483,413,Romaine Sawyers,West Brom,Midfielder,11,1
2484,413,Romaine Sawyers,West Brom,Midfielder,12,2
2485,413,Romaine Sawyers,West Brom,Midfielder,13,2
2486,413,Romaine Sawyers,West Brom,Midfielder,14,2
2487,413,Romaine Sawyers,West Brom,Midfielder,15,2
2488,413,Romaine Sawyers,West Brom,Midfielder,16,0
2489,413,Romaine Sawyers,West Brom,Midfielder,17,2
2490,413,Romaine Sawyers,West Brom,Midfielder,19,2
2491,413,Romaine Sawyers,West Brom,Midfielder,19,2
2492,413,Romaine Sawyers,West Brom,Midfielder,20,2
2493,413,Romaine Sawyers,West Brom,Midfielder,21,0
2494,413,Romaine Sawyers,West Brom,Midfielder,22,0
2495,413,Romaine Sawyers,West Brom,Midfielder,23,2
2496,413,Romaine Sawyers,West Brom,Midfielder,24,0
2497,413,Romaine Sawyers,West Brom,Midfielder,25,0
2498,413,Romaine Sawyers,West Brom,Midfielder,26,0
2499,413,Romaine Sawyers,West Brom,Midfielder,26,0
2500,413,Romaine Sawyers,West Brom,Midfielder,27,0
2501,413,Romaine Sawyers,West Brom,Midfielder,28,0
2502,413,Romaine Sawyers,West Brom,Midfielder,30,0
2503,413,Romaine Sawyers,West Brom,Midfielder,31,0
2504,413,Romaine Sawyers,West Brom,Midfielder,32,0
2505,413,Romaine Sawyers,West Brom,Midfielder,33,0
2506,413,Romaine Sawyers,West Brom,Midfielder,34,0
2507,414,Ahmed El-Sayed Hegazy,West Brom,Defender,1,0
2508,414,Ahmed El-Sayed Hegazy,West Brom,Defender,2,0
2509,414,Ahmed El-Sayed Hegazy,West Brom,Defender,3,0
2510,414,Ahmed El-Sayed Hegazy,West Brom,Defender,4,0
2511,414,Ahmed El-Sayed Hegazy,West Brom,Defender,5,6
2512,414,Ahmed El-Sayed Hegazy,West Brom,Defender,6,0
2513,414,Ahmed El-Sayed Hegazy,West Brom,Defender,7,0
2514,414,Ahmed El-Sayed Hegazy,West Brom,Defender,8,0
2515,414,Ahmed El-Sayed Hegazy,West Brom,Defender,9,0
2516,414,Ahmed El-Sayed Hegazy,West Brom,Defender,10,0
2517,414,Ahmed El-Sayed Hegazy,West Brom,Defender,11,0
2518,414,Ahmed El-Sayed Hegazy,West Brom,Defender,12,0
2519,414,Ahmed El-Sayed Hegazy,West Brom,Defender,13,0
2520,414,Ahmed El-Sayed Hegazy,West Brom,Defender,14,0
2521,414,Ahmed El-Sayed Hegazy,West Brom,Defender,15,0
2522,414,Ahmed El-Sayed Hegazy,West Brom,Defender,16,0
2523,414,Ahmed El-Sayed Hegazy,West Brom,Defender,17,0
2524,414,Ahmed El-Sayed Hegazy,West Brom,Defender,19,0
2525,414,Ahmed El-Sayed Hegazy,West Brom,Defender,19,0
2526,414,Ahmed El-Sayed Hegazy,West Brom,Defender,20,0
2527,414,Ahmed El-Sayed Hegazy,West Brom,Defender,21,0
2528,414,Ahmed El-Sayed Hegazy,West Brom,Defender,22,0
2529,414,Ahmed El-Sayed Hegazy,West Brom,Defender,23,0
2530,414,Ahmed El-Sayed Hegazy,West Brom,Defender,24,0
2531,414,Ahmed El-Sayed Hegazy,West Brom,Defender,25,0
2532,414,Ahmed El-Sayed Hegazy,West Brom,Defender,26,0
2533,414,Ahmed El-Sayed Hegazy,West Brom,Defender,26,0
2534,414,Ahmed El-Sayed Hegazy,West Brom,Defender,27,0
2535,414,Ahmed El-Sayed Hegazy,West Brom,Defender,28,0
2536,414,Ahmed El-Sayed Hegazy,West Brom,Defender,30,0
2537,414,Ahmed El-Sayed Hegazy,West Brom,Defender,31,0
2538,414,Ahmed El-Sayed Hegazy,West Brom,Defender,32,0
2539,414,Ahmed El-Sayed Hegazy,West Brom,Defender,33,0
2540,414,Ahmed El-Sayed Hegazy,West Brom,Defender,34,0
2541,415,Charlie Austin,West Brom,Forward,1,0
2542,415,Charlie Austin,West Brom,Forward,2,0
2543,415,Charlie Austin,West Brom,Forward,3,0
2544,415,Charlie Austin,West Brom,Forward,4,0
2545,415,Charlie Austin,West Brom,Forward,5,0
2546,415,Charlie Austin,West Brom,Forward,6,0
2547,415,Charlie Austin,West Brom,Forward,7,0
2548,415,Charlie Austin,West Brom,Forward,8,0
2549,415,Charlie Austin,West Brom,Forward,9,0
2550,415,Charlie Austin,West Brom,Forward,10,0
2551,415,Charlie Austin,West Brom,Forward,11,0
2552,415,Charlie Austin,West Brom,Forward,12,1
2553,415,Charlie Austin,West Brom,Forward,13,1
2554,415,Charlie Austin,West Brom,Forward,14,1
2555,415,Charlie Austin,West Brom,Forward,15,1
2556,415,Charlie Austin,West Brom,Forward,16,0
2557,415,Charlie Austin,West Brom,Forward,17,1
2558,415,Charlie Austin,West Brom,Forward,19,0
2559,415,Charlie Austin,West Brom,Forward,19,0
2560,415,Charlie Austin,West Brom,Forward,20,0
2561,415,Charlie Austin,West Brom,Forward,21,0
2562,415,Charlie Austin,West Brom,Forward,22,0
2563,415,Charlie Austin,West Brom,Forward,23,0
2564,415,Charlie Austin,West Brom,Forward,24,0
2565,415,Charlie Austin,West Brom,Forward,25,0
2566,415,Charlie Austin,West Brom,Forward,26,0
2567,415,Charlie Austin,West Brom,Forward,26,0
2568,415,Charlie Austin,West Brom,Forward,27,0
2569,415,Charlie Austin,West Brom,Forward,28,0
2570,415,Charlie Austin,West Brom,Forward,30,0
2571,415,Charlie Austin,West Brom,Forward,31,0
2572,415,Charlie Austin,West Brom,Forward,32,0
2573,415,Charlie Austin,West Brom,Forward,33,0
2574,415,Charlie Austin,West Brom,Forward,34,0
2575,416,Kenneth Zohore,West Brom,Forward,1,0
2576,416,Kenneth Zohore,West Brom,Forward,2,0
2577,416,Kenneth Zohore,West Brom,Forward,3,0
2578,416,Kenneth Zohore,West Brom,Forward,4,0
2579,416,Kenneth Zohore,West Brom,Forward,5,0
2580,416,Kenneth Zohore,West Brom,Forward,6,0
2581,416,Kenneth Zohore,West Brom,Forward,7,0
2582,416,Kenneth Zohore,West Brom,Forward,8,0
2583,416,Kenneth Zohore,West Brom,Forward,9,0
2584,416,Kenneth Zohore,West Brom,Forward,10,0
2585,416,Kenneth Zohore,West Brom,Forward,11,0
2586,416,Kenneth Zohore,West Brom,Forward,12,0
2587,416,Kenneth Zohore,West Brom,Forward,13,0
2588,416,Kenneth Zohore,West Brom,Forward,14,0
2589,416,Kenneth Zohore,West Brom,Forward,15,0
2590,416,Kenneth Zohore,West Brom,Forward,16,0
2591,416,Kenneth Zohore,West Brom,Forward,17,0
2592,416,Kenneth Zohore,West Brom,Forward,19,0
2593,416,Kenneth Zohore,West Brom,Forward,19,0
2594,416,Kenneth Zohore,West Brom,Forward,20,0
2595,416,Kenneth Zohore,West Brom,Forward,21,0
2596,416,Kenneth Zohore,West Brom,Forward,22,0
2597,416,Kenneth Zohore,West Brom,Forward,23,0
2598,416,Kenneth Zohore,West Brom,Forward,24,0
2599,416,Kenneth Zohore,West Brom,Forward,25,0
2600,416,Kenneth Zohore,West Brom,Forward,26,0
2601,416,Kenneth Zohore,West Brom,Forward,26,0
2602,416,Kenneth Zohore,West Brom,Forward,27,0
2603,416,Kenneth Zohore,West Brom,Forward,28,0
2604,416,Kenneth Zohore,West Brom,Forward,30,0
2605,416,Kenneth Zohore,West Brom,Forward,31,0
2606,416,Kenneth Zohore,West Brom,Forward,32,0
2607,416,Kenneth Zohore,West Brom,Forward,33,0
2608,416,Kenneth Zohore,West Brom,Forward,34,0
2609,417,Sam Johnstone,West Brom,Goalkeeper,1,2
2610,417,Sam Johnstone,West Brom,Goalkeeper,2,0
2611,417,Sam Johnstone,West Brom,Goalkeeper,3,3
2612,417,Sam Johnstone,West Brom,Goalkeeper,4,3
2613,417,Sam Johnstone,West Brom,Goalkeeper,5,9
2614,417,Sam Johnstone,West Brom,Goalkeeper,6,5
2615,417,Sam Johnstone,West Brom,Goalkeeper,7,1
2616,417,Sam Johnstone,West Brom,Goalkeeper,8,3
2617,417,Sam Johnstone,West Brom,Goalkeeper,9,4
2618,417,Sam Johnstone,West Brom,Goalkeeper,10,11
2619,417,Sam Johnstone,West Brom,Goalkeeper,11,0
2620,417,Sam Johnstone,West Brom,Goalkeeper,12,2
2621,417,Sam Johnstone,West Brom,Goalkeeper,13,4
2622,417,Sam Johnstone,West Brom,Goalkeeper,14,3
2623,417,Sam Johnstone,West Brom,Goalkeeper,15,2
2624,417,Sam Johnstone,West Brom,Goalkeeper,16,0
2625,417,Sam Johnstone,West Brom,Goalkeeper,17,2
2626,417,Sam Johnstone,West Brom,Goalkeeper,19,0
2627,417,Sam Johnstone,West Brom,Goalkeeper,19,2
2628,417,Sam Johnstone,West Brom,Goalkeeper,20,0
2629,417,Sam Johnstone,West Brom,Goalkeeper,21,2
2630,417,Sam Johnstone,West Brom,Goalkeeper,22,2
2631,417,Sam Johnstone,West Brom,Goalkeeper,23,2
2632,417,Sam Johnstone,West Brom,Goalkeeper,24,4
2633,417,Sam Johnstone,West Brom,Goalkeeper,25,7
2634,417,Sam Johnstone,West Brom,Goalkeeper,26,10
2635,417,Sam Johnstone,West Brom,Goalkeeper,26,2
2636,417,Sam Johnstone,West Brom,Goalkeeper,27,8
2637,417,Sam Johnstone,West Brom,Goalkeeper,28,3
2638,417,Sam Johnstone,West Brom,Goalkeeper,30,5
2639,417,Sam Johnstone,West Brom,Goalkeeper,31,15
2640,417,Sam Johnstone,West Brom,Goalkeeper,32,2
2641,417,Sam Johnstone,West Brom,Goalkeeper,33,6
2642,417,Sam Johnstone,West Brom,Goalkeeper,34,7
2643,418,Conor Townsend,West Brom,Defender,1,0
2644,418,Conor Townsend,West Brom,Defender,2,0
2645,418,Conor Townsend,West Brom,Defender,3,1
2646,418,Conor Townsend,West Brom,Defender,4,1
2647,418,Conor Townsend,West Brom,Defender,5,7
2648,418,Conor Townsend,West Brom,Defender,6,4
2649,418,Conor Townsend,West Brom,Defender,7,1
2650,418,Conor Townsend,West Brom,Defender,8,2
2651,418,Conor Townsend,West Brom,Defender,9,2
2652,418,Conor Townsend,West Brom,Defender,10,6
2653,418,Conor Townsend,West Brom,Defender,11,0
2654,418,Conor Townsend,West Brom,Defender,12,0
2655,418,Conor Townsend,West Brom,Defender,13,0
2656,418,Conor Townsend,West Brom,Defender,14,0
2657,418,Conor Townsend,West Brom,Defender,15,0
2658,418,Conor Townsend,West Brom,Defender,16,0
2659,418,Conor Townsend,West Brom,Defender,17,0
2660,418,Conor Townsend,West Brom,Defender,19,0
2661,418,Conor Townsend,West Brom,Defender,19,0
2662,418,Conor Townsend,West Brom,Defender,20,0
2663,418,Conor Townsend,West Brom,Defender,21,0
2664,418,Conor Townsend,West Brom,Defender,22,1
2665,418,Conor Townsend,West Brom,Defender,23,1
2666,418,Conor Townsend,West Brom,Defender,24,2
2667,418,Conor Townsend,West Brom,Defender,25,6
2668,418,Conor Townsend,West Brom,Defender,26,6
2669,418,Conor Townsend,West Brom,Defender,26,2
